scale,WOS:000340427100003
field,WOS:000340427100003
flow,WOS:000340427100003
fmri,WOS:000337988700017
hidden markov model,WOS:000337988700017
mathematical problem solving,WOS:000337988700017
multivariate pattern analysis,WOS:000337988700017
forward backward algorithm,WOS:000337988700017
hidden markov model,WOS:000337988700017
prefrontal cortex,WOS:000337988700017
default network,WOS:000337988700017
intraparietal sulcus,WOS:000337988700017
parietal cortex,WOS:000337988700017
fmri data,WOS:000337988700017
brain,WOS:000337988700017
activation,WOS:000337988700017
visualization,WOS:000337988700017
gas exchange unit,WOS:000340549900016
microvascular network,WOS:000340549900016
mechanical property,WOS:000340549900016
variable stiffness,WOS:000340549900016
cellular solid,WOS:000340549900016
design,WOS:000340549900016
polymer,WOS:000340549900016
automated vehicle,WOS:000340451800011
autonomous car,WOS:000340451800011
formal verification,WOS:000340451800011
reachability analysis,WOS:000340451800011
set based computation,WOS:000340451800011
model predictive control,WOS:000340451800011
nonlinear system,WOS:000340451800011
computational technique,WOS:000340451800011
dynamic environment,WOS:000340451800011
set,WOS:000340451800011
safety,WOS:000340451800011
bound,WOS:000340451800011
state,WOS:000340451800011
mpc,WOS:000340451800011
artificial muscle,WOS:000338508400003
manipulation,WOS:000336975800006
dexterous grasping,WOS:000336975800006
compliant control,WOS:000336975800006
human inspired robotics,WOS:000336975800006
manipulation,WOS:000336975800006
configuration,WOS:000336975800006
object,WOS:000336975800006
microrobot,WOS:000339713900002
excavation,WOS:000344640600002
robotics,WOS:000344640600002
moon,WOS:000344640600002
mar,WOS:000344640600002
space exploration,WOS:000344640600002
design,WOS:000344640600002
in situ resource utilization,WOS:000344640600002
regolith,WOS:000344640600002
soil cutting blade,WOS:000344640600002
lunar,WOS:000344640600002
performance,WOS:000344640600002
traction,WOS:000344640600002
regolith,WOS:000344640600002
rover,WOS:000344640600002
force,WOS:000344640600002
tool,WOS:000344640600002
language design,WOS:000343203200007
semantics,WOS:000343203200007
linear logic,WOS:000343203200007
concurrent programming,WOS:000343203200007
graph,WOS:000343203200007
constraint handling rule,WOS:000343203200007
soft robot,WOS:000342793100003
self assembly,WOS:000342793100003
modular robot,WOS:000342793100003
programmable matter,WOS:000342793100003
programmable matter,WOS:000342793100003
robotic system,WOS:000342793100003
dimension,WOS:000342793100003
surface,WOS:000342793100003
design,WOS:000340820600006
experimentation,WOS:000340820600006
reliability,WOS:000340820600006
theory,WOS:000340820600006
verification,WOS:000340820600006
product line analysis,WOS:000340820600006
software product line,WOS:000340820600006
program family,WOS:000340820600006
software analysis,WOS:000340820600006
type checking,WOS:000340820600006
static analysis,WOS:000340820600006
model checking,WOS:000340820600006
theorem proving,WOS:000340820600006
model checking,WOS:000340820600006
verification,WOS:000340820600006
variability,WOS:000340820600006
family,WOS:000340820600006
specification,WOS:000340820600006
theorem,WOS:000340820600006
catastrophic forgetting,WOS:000335486000034
chaotic neural network,WOS:000335486000034
complementary learning system,WOS:000335486000034
dual network,WOS:000335486000034
hippocampus,WOS:000335486000034
neuronal turnover,WOS:000335486000034
complementary learning system,WOS:000335486000034
connectionist model,WOS:000335486000034
recognition memory,WOS:000335486000034
hippocampal ca3,WOS:000335486000034
neural network,WOS:000335486000034
biologically inspired robot,WOS:000336967900001
water strider,WOS:000336967900001
surface tension,WOS:000336967900001
miniature robot,WOS:000336967900001
design,WOS:000336967900001
locomotion,WOS:000336967900001
adhesive,WOS:000336967900001
waalbot,WOS:000336967900001
driven,WOS:000336967900001
activity recognition,WOS:000337898500001
affective computing,WOS:000337898500001
attention,WOS:000337898500001
developmental learning,WOS:000337898500001
human behavior understanding,WOS:000337898500001
learning by demonstration,WOS:000337898500001
nonverbal communication,WOS:000337898500001
climbing robot,WOS:000337133700014
dynamic locomotion,WOS:000337133700014
legged robot,WOS:000337133700014
mechanism design,WOS:000337133700014
simplest walking model,WOS:000337133700014
legged hopping machine,WOS:000337133700014
mechanical model,WOS:000337133700014
insect locomotion,WOS:000337133700014
horizontal plane,WOS:000337133700014
stability,WOS:000337133700014
environment,WOS:000337133700014
hexapod,WOS:000337133700014
balance,WOS:000337133700014
balancing robot,WOS:000337560700005
underactuated system,WOS:000337560700005
dynamic and control,WOS:000337560700005
human robot physical interaction,WOS:000337560700005
empirical study in hci,WOS:000334363300002
mobile phone,WOS:000334363300002
ubiquitous computing,WOS:000334363300002
psychology,WOS:000334363300002
service quality,WOS:000334363300002
participation,WOS:000334363300002
community,WOS:000334363300002
technology,WOS:000334363300002
sense,WOS:000334363300002
satisfaction,WOS:000334363300002
microrobot,WOS:000336142500084
propulsion,WOS:000336142500084
bacteria,WOS:000336142500084
robot,WOS:000336142500084
sheet,WOS:000336142500084
ranging radio,WOS:000335548200007
multi robot,WOS:000335548200007
active sensing,WOS:000335548200007
particle filter,WOS:000335548200007
entropy,WOS:000335548200007
mutual information,WOS:000335548200007
localization,WOS:000335548200007
robotic manipulation,WOS:000335548200009
grasping,WOS:000335548200009
post grasp manipulation,WOS:000335548200009
robot learning,WOS:000335548200009
grasp estimation,WOS:000335548200009
data driven model,WOS:000335548200009
state,WOS:000335548200009
uncertainty,WOS:000335548200009
strategy,WOS:000335548200009
object,WOS:000335548200009
robot,WOS:000335548200009
biped,WOS:000333530100004
lyapunov function,WOS:000333530100004
nonlinear control,WOS:000333530100004
robotics,WOS:000333530100004
stable periodic orbit,WOS:000333530100004
to state stability,WOS:000333530100004
mechanical system,WOS:000333530100004
nonlinear system,WOS:000333530100004
walking,WOS:000333530100004
theorem,WOS:000333530100004
design,WOS:000333530100004
rabbit,WOS:000333530100004
robot,WOS:000333530100004
step,WOS:000333530100004
locomotion principle,WOS:000333480100019
mechanism,WOS:000333480100019
medical robotics,WOS:000333480100019
robot design,WOS:000333480100019
actuated soft capsule,WOS:000333480100019
endoscope,WOS:000333480100019
fabrication,WOS:000333480100019
design,WOS:000333480100019
neural network,WOS:000352744300009
symbolic,WOS:000352744300009
cognitive architecture,WOS:000352744300009
integrative,WOS:000352744300009
theory,WOS:000352744300009
sequencing,WOS:000352744300009
working memory work,WOS:000352744300009
cognitive architecture,WOS:000352744300009
model,WOS:000352744300009
system,WOS:000352744300009
environment,WOS:000337126000011
complementarity,WOS:000335548500004
dynamic simulation,WOS:000335548500004
geometrically implicit time stepper,WOS:000335548500004
multibody contact dynamic,WOS:000335548500004
concurrent distributed contact,WOS:000335548500004
rigid body system,WOS:000335548500004
frictional contact,WOS:000335548500004
newton method,WOS:000335548500004
dry friction,WOS:000335548500004
simulation,WOS:000335548500004
dynamic,WOS:000335548500004
manipulation,WOS:000335548500004
constraint,WOS:000335548500004
surface,WOS:000335548500004
multi agent,WOS:000332055000003
multi robot,WOS:000332055000003
heterogeneous,WOS:000332055000003
capability,WOS:000332055000003
synergy,WOS:000332055000003
ad hoc,WOS:000332055000003
team formation,WOS:000332055000003
multiagent task allocation,WOS:000332055000003
coalition formation,WOS:000332055000003
robocup rescue,WOS:000332055000003
methodology,WOS:000332055000003
reinforcement learning,WOS:000331845100005
sequential choice,WOS:000331845100005
temporal credit assignment,WOS:000331845100005
anterior cingulate cortex,WOS:000331845100005
reinforcement learning model,WOS:000331845100005
orbital prefrontal cortex,WOS:000331845100005
error related negativity,WOS:000331845100005
dopamine neuron encode,WOS:000331845100005
basal ganglion,WOS:000331845100005
human brain,WOS:000331845100005
prediction error,WOS:000331845100005
dorsolateral striatum,WOS:000331845100005
orbitofrontal cortex,WOS:000331845100005
soft robotics,WOS:000331169300008
bio inspired robotics,WOS:000331169300008
wearable robotics,WOS:000331169300008
active orthosis,WOS:000331169300008
pneumatic artificial muscle,WOS:000331169300008
soft sensor,WOS:000331169300008
feedback control,WOS:000331169300008
artificial pneumatic muscle,WOS:000331169300008
spinal cord injury,WOS:000331169300008
adaptive control,WOS:000331169300008
cerebral palsy,WOS:000331169300008
orthosis,WOS:000331169300008
gait,WOS:000331169300008
assistance,WOS:000331169300008
neurorehabilitation,WOS:000331169300008
immobilization,WOS:000331169300008
performance,WOS:000331169300008
in vitro,WOS:000331211500005
electrical stimulation,WOS:000331211500005
silicon microstructure,WOS:000331211500005
micropatterned surface,WOS:000331211500005
contractile property,WOS:000331211500005
3 dimensional tissue,WOS:000331211500005
functional evaluation,WOS:000331211500005
pulse stimulation,WOS:000331211500005
carbon nanotube,WOS:000331211500005
collagen gel,WOS:000331211500005
lithography,WOS:000364566900002
electronics,WOS:000364566900002
device,WOS:000364566900002
architecture design,WOS:000329597200031
object oriented design,WOS:000329597200031
architecture materialization,WOS:000329597200031
software reuse,WOS:000329597200031
case based reasoning,WOS:000329597200031
retrieval,WOS:000329597200031
manipulation,WOS:000333552500005
heuristic search,WOS:000333552500005
path planning,WOS:000333552500005
motion planning,WOS:000333552500005
biopsy,WOS:000333268000031
capsule endoscopy,WOS:000333268000031
medical robotics,WOS:000333268000031
microgrippers grippers),WOS:000333268000031
minimally invasive surgery,WOS:000333268000031
actuated soft capsule,WOS:000333268000031
adhesion,WOS:000333268000031
arithmetic,WOS:000331685200005
problem solving,WOS:000331685200005
strategy assessment,WOS:000331685200005
fmri,WOS:000331685200005
mathematically disabled child,WOS:000331685200005
of processing difference,WOS:000331685200005
event related fmri,WOS:000331685200005
individual difference,WOS:000331685200005
cognitive addition,WOS:000331685200005
extended practice,WOS:000331685200005
multiplication,WOS:000331685200005
activation,WOS:000331685200005
choice,WOS:000331685200005
visualization,WOS:000331685200005
magnetic actuation,WOS:000331301900002
microrobotics,WOS:000331301900002
multiple artificial flagellum,WOS:000331301900002
swimming robot,WOS:000331301900002
nanowire motor,WOS:000331301900002
micro robot,WOS:000331301900002
propulsion,WOS:000331301900002
microrobot,WOS:000331301900002
dimension,WOS:000331301900002
swimmer,WOS:000331301900002
human robot interaction,WOS:000354781800011
multi agent path planning,WOS:000354781800011
biologically inspired motion,WOS:000354781800011
multi touch interface,WOS:000354781800011
sequential composition,WOS:000349834600039
robot,WOS:000349834600039
environment,WOS:000349834600039
localization,WOS:000349834600059
network,WOS:000349834600059
locomotion,WOS:000349834601028
kinematics,WOS:000349834601028
approximation,WOS:000349834602052
robot,WOS:000349834602100
model,WOS:000349834602100
leg,WOS:000349834602100
kinematics,WOS:000349834603048
formulation,WOS:000349834603048
ultrasound,WOS:000349834603088
surgery,WOS:000349834603088
system,WOS:000349834603088
snake robot,WOS:000346492604102
locomotion,WOS:000346492604102
localization,WOS:000349024200041
mobile robot,WOS:000349024200041
sensor fusion,WOS:000349024200041
algorithm selection,WOS:000349024200041
navigation,WOS:000349024200041
single cell,WOS:000346499600005
object,WOS:000346499600005
micromanipulation,WOS:000346499600005
tweezer,WOS:000346499600005
robot,WOS:000346499600005
walking,WOS:000287672001093
motor,WOS:000287672000058
supervisory control,WOS:000287672005113
capacity,WOS:000287672005113
network,WOS:000287672005113
uav,WOS:000287672005113
k traveling salesman problem tsp),WOS:000273133300010
matching,WOS:000273133300010
multiple robot system,WOS:000273133300010
point set coverage,WOS:000273133300010
multivehicle system,WOS:000273133300010
to point,WOS:000273133300010
algorithm,WOS:000273133300010
arm,WOS:000273133300010
intelligent tutoring system,WOS:000280420200011
situated cognition,WOS:000280420200011
cognitive psychology,WOS:000280420200011
design,WOS:000280420200011
perception,WOS:000280420200011
worked example,WOS:000280420200011
framework,WOS:000280420200011
memory,WOS:000280420200011
intelligent tutoring,WOS:000280109500015
computer supported collaborative learning,WOS:000280109500015
adaptive collaborative learning system,WOS:000280109500015
peer tutoring,WOS:000280109500015
social motivation,WOS:000280109500018
virtual environment,WOS:000280109500018
intelligent agent,WOS:000280109500018
motivation,WOS:000280109500018
intelligent tutoring system,WOS:000280109500022
self explanation,WOS:000280109500022
analogical comparison,WOS:000280109500022
second language learning,WOS:000280109500022
self explanation,WOS:000280109500022
example,WOS:000280109500022
reinforcement learning,WOS:000280109500023
human learning,WOS:000280109500023
intelligent tutoring system,WOS:000280109500023
pedagogical strategy,WOS:000280109500023
dialogue,WOS:000280109500023
student,WOS:000280109500023
system,WOS:000280109500023
simstudent,WOS:000280109500032
learning by teaching,WOS:000280109500032
tutor learning effect,WOS:000280109500032
algebra equation solving,WOS:000280109500032
machine learning,WOS:000280109500032
metric topological slam,WOS:000273135300005
simultaneous localization,WOS:000273135300005
map,WOS:000273135300005
algorithm,WOS:000273135300005
sensor network,WOS:000282704400011
motion,WOS:000282704400011
smart environment,WOS:000282704400011
instinctive computing,WOS:000282704400011
anomaly detection,WOS:000282704400011
ambient intelligence,WOS:000289447900020
common sense,WOS:000289447900020
planning,WOS:000289447900020
framework,WOS:000289447900020
characteristic kernel,WOS:000311562600023
locally compact abelian group,WOS:000311562600023
rotation matrice,WOS:000311562600023
semigroup,WOS:000311562600023
recognition of human action in video,WOS:000311562600023
human robot interaction,WOS:000394675400060
natural language dialogue,WOS:000394675400060
social robot,WOS:000394675400060
conversational agent,WOS:000394675400060
culture,WOS:000394675400060
robot error,WOS:000394675400077
robot breakdown,WOS:000394675400077
error recovery,WOS:000394675400077
service,WOS:000394675400077
service recovery,WOS:000394675400077
social robot,WOS:000394675400077
human robot interaction,WOS:000394675400077
behavior,WOS:000394675400077
recovery,WOS:000394675400077
impact,WOS:000394675400077
evolutionary optimization,WOS:000320093200032
algorithm,WOS:000320093200032
search,WOS:000320093200032
portfolio,WOS:000320093200032
design,WOS:000320093200032
team,WOS:000320093200032
rough terrain,WOS:000320068900163
traction control,WOS:000320068900163
rover,WOS:000320068900163
3 dimensional component layout,WOS:000290417800025
pattern search,WOS:000290417800025
design,WOS:000290417800025
cooperation,WOS:000290417800025
performance,WOS:000290417800025
team,WOS:000290417800025
latent semantic analysis,WOS:000290416800100
task,WOS:000290416800100
representation,WOS:000290416800100
performance,WOS:000290416800100
generation,WOS:000290416800100
incubation,WOS:000290416800100
fixation,WOS:000290416800100
air traffic management,WOS:000392059700286
multi agent system,WOS:000392059700286
negotiation,WOS:000392059700286
hill climbing,WOS:000392059700286
and linear programming,WOS:000392059700286
cancer,WOS:000273693900006
oncology,WOS:000273693900006
survivor,WOS:000273693900006
adjustment,WOS:000273693900006
posttraumatic growth,WOS:000273693900006
social support,WOS:000273693900006
bone marrow transplantation,WOS:000273693900006
stage breast cancer,WOS:000273693900006
quality of life,WOS:000273693900006
long term adjustment,WOS:000273693900006
depressive symptom,WOS:000273693900006
general population,WOS:000273693900006
finding benefit,WOS:000273693900006
prostate cancer,WOS:000273693900006
stress,WOS:000273693900006
woman,WOS:000273693900006
self adaptation,WOS:000281987900002
preemption,WOS:000281987900002
utility,WOS:000281987900002
concurrency,WOS:000281987900002
dynamic reconfiguration,WOS:000281987900002
scheduling algorithm,WOS:000281987900002
matrix game,WOS:000285547100034
smoothing algorithm,WOS:000285547100034
condition measure,WOS:000285547100034
variational analysis,WOS:000285547100034
metric regularity,WOS:000285547100034
generalized differentiation,WOS:000285547100034
complexity theory,WOS:000285547100034
minimization,WOS:000285547100034
outreach,WOS:000281141300072
high school,WOS:000281141300072
teacher training,WOS:000281141300072
robotics,WOS:000281141300072
workshop,WOS:000281141300072
csbot,WOS:000281141300072
computer programming,WOS:000281141300072
participatory design,WOS:000281141300072
software toolkit,WOS:000329156800013
grasping simulation,WOS:000329156800013
robot modeling,WOS:000329156800013
collaborative virtual environment,WOS:000277410000035
ubiquitous computing,WOS:000277410000035
mobile computing,WOS:000277410000035
mobile robot,WOS:000284996500009
multirobot system,WOS:000284996500009
reliability,WOS:000284996500009
task allocation,WOS:000284996500009
mission planning,WOS:000284996500009
mobile robot,WOS:000284996500009
dynamic,WOS:000272490100010
manipulation planning,WOS:000272490100010
mechanism design,WOS:000272490100010
micro/nanorobot,WOS:000272490100010
telerobotics,WOS:000272490100010
plane wall,WOS:000272490100010
manipulation,WOS:000272490100010
nanoscale,WOS:000272490100010
robotics,WOS:000272490100010
system,WOS:000272490100010
sphere,WOS:000272490100010
flow,WOS:000272490100010
adaptive collaborative learning support,WOS:000272122500001
intelligent collaborative learning system,WOS:000272122500001
cognitive tutoring system,WOS:000272122500001
collaboration modeling,WOS:000272122500001
peer tutoring,WOS:000272122500001
classroom evaluation,WOS:000272122500001
cognitive tutor,WOS:000272122500001
computer,WOS:000272122500001
explanation,WOS:000272122500001
achievement,WOS:000272122500001
environment,WOS:000272122500001
instruction,WOS:000272122500001
model based automation,WOS:000271131600004
problem solving agent,WOS:000271131600004
situated cognition,WOS:000271131600004
work practice simulation,WOS:000271131600004
work system design,WOS:000271131600004
peer to peer system,WOS:000272068500005
message relaying,WOS:000272068500005
incentive mechanism,WOS:000272068500005
multi level marketing model,WOS:000272068500005
reinforcement learning,WOS:000272068500005
pursuit evasion,WOS:000270409500005
graph search,WOS:000270409500005
robotics,WOS:000270409500005
pursuit evasion,WOS:000270409500005
norm,WOS:000266137800002
detection and resolution of normative conflict,WOS:000266137800002
norm regulated environment,WOS:000266137800002
logic,WOS:000266137800002
permission,WOS:000266137800002
obligation,WOS:000266137800002
beating heart surgery,WOS:000270549300011
medical robotics,WOS:000270549300011
minimally invasive surgery,WOS:000270549300011
mobile robot motion planning,WOS:000270549300011
experimental validation,WOS:000270549300011
cardiopulmonary bypas,WOS:000270549300011
predictive control,WOS:000270549300011
cardiac surgery,WOS:000270549300011
motion,WOS:000270549300011
ablation,WOS:000270549300011
ischemia,WOS:000270549300011
therapy,WOS:000270549300011
octopus,WOS:000270549300011
system,WOS:000270549300011
information processing model,WOS:000269190400006
episodic memory retrieval,WOS:000269190400006
posterior parietal cortex,WOS:000269190400006
3 cortical region,WOS:000269190400006
individual difference,WOS:000269190400006
functional activation,WOS:000269190400006
mathematical thinking,WOS:000269190400006
brain activation,WOS:000269190400006
default mode,WOS:000269190400006
fmri,WOS:000269190400006
planning,WOS:000270041900005
vision,WOS:000270041900005
manipulation,WOS:000270041900005
navigation,WOS:000270041900005
kinematic analysis,WOS:000270707100007
locomotion of gecko lizard,WOS:000270707100007
gait simulation,WOS:000270707100007
various gait,WOS:000270707100007
workspace analysis,WOS:000270707100007
adhesion,WOS:000270707100007
level,WOS:000270707100007
robot,WOS:000270707100007
bipedal walking,WOS:000269947000005
reinforcement learning,WOS:000269947000005
poincare map,WOS:000269947000005
gaussian processe,WOS:000269947000005
humanoid robot,WOS:000269947000005
policy gradient method,WOS:000269947000005
gaussian processe,WOS:000269947000005
dynamic walking,WOS:000269947000005
reinforcement,WOS:000269947000005
robot,WOS:000269947000005
regression,WOS:000269947000005
model,WOS:000269947000005
micro/nano robot,WOS:000268463700010
design and control,WOS:000268463700010
dynamic simulation,WOS:000268463700010
micro mechanic,WOS:000268463700010
friction,WOS:000268463700010
system,WOS:000268463700010
surface,WOS:000268463700010
scale,WOS:000268463700010
water,WOS:000268463700010
mem,WOS:000268463700010
imitation learning,WOS:000267293300003
structured prediction,WOS:000267293300003
subgradient method,WOS:000267293300003
nonparametric optimization,WOS:000267293300003
functional gradient technique,WOS:000267293300003
robotics,WOS:000267293300003
planning,WOS:000267293300003
autonomous navigation,WOS:000267293300003
quadrupedal locomotion,WOS:000267293300003
grasping,WOS:000267293300003
robot,WOS:000267293300003
path,WOS:000267293300003
microrobotics,WOS:000268530900007
resonant coupling,WOS:000268530900007
swarm robotics,WOS:000268530900007
wireless power,WOS:000268530900007
system,WOS:000267344100003
case based reasoning,WOS:000266137600004
action selection,WOS:000266137600004
robot soccer,WOS:000266137600004
cooperative task execution,WOS:000266137600004
decision making,WOS:000266137600004
behavior,WOS:000266137600004
prediction,WOS:000266137600004
agent,WOS:000266137600004
computer aided surgery,WOS:000266173900022
lock in amplification,WOS:000266173900022
medical robotics,WOS:000266173900022
optical position measurement,WOS:000266173900022
phase sensitive detector,WOS:000266173900022
position sensitive detector,WOS:000266173900022
position sensitive detector,WOS:000266173900022
noise,WOS:000266173900022
motion,WOS:000266173900022
brake actuated manipulator,WOS:000266878300002
passive haptic,WOS:000266878300002
robotic rehabilitation,WOS:000266878300002
system identification,WOS:000266878300002
unscented kalman filter,WOS:000266878300002
nonlinear estimation,WOS:000266827400006
range only localization,WOS:000266827400006
multi robot estimation,WOS:000266827400006
set theoretic technique,WOS:000266827400006
over parameterization,WOS:000266827400006
control for localization,WOS:000266827400006
robot localization,WOS:000266827400006
iterative improvement technique,WOS:000266091500005
scheduling under uncertainty,WOS:000266091500005
constraint based scheduling,WOS:000266091500005
learning from demonstration,WOS:000266122800001
robotics,WOS:000266122800001
machine learning,WOS:000266122800001
autonomous system,WOS:000266122800001
imitation,WOS:000266122800001
movement,WOS:000266122800001
strategy selection,WOS:000265507100005
choice,WOS:000265507100005
problem solving,WOS:000265507100005
multiplication,WOS:000265507100005
motor control,WOS:000265507100005
distributed cognition,WOS:000265507100005
manual obstacle avoidance,WOS:000265507100005
decision making,WOS:000265507100005
interactive behavior,WOS:000265507100005
soft constraint,WOS:000265507100005
selection,WOS:000265507100005
adult,WOS:000265507100005
representation,WOS:000265507100005
younger,WOS:000265507100005
model,WOS:000265507100005
older,WOS:000265507100005
evolutionary robotics,WOS:000264894400001
fitness function,WOS:000264894400001
genetic algorithm,WOS:000264894400001
autonomous learning robot,WOS:000264894400001
artificial life,WOS:000264894400001
real robot,WOS:000264894400001
developmental robotics,WOS:000264894400001
evolving controller,WOS:000264894400001
evolvable hardware,WOS:000264894400001
self organization,WOS:000264894400001
physical robot,WOS:000264894400001
mobile robot,WOS:000264894400001
behavior,WOS:000264894400001
adaptation,WOS:000264894400001
navigation,WOS:000264894400001
electrostatic device,WOS:000265823300100
microrobot,WOS:000265823300100
planning with uncertainty,WOS:000264656000008
planning with missing information,WOS:000264656000008
partially observable markov decision,WOS:000264656000008
processe,WOS:000264656000008
planning,WOS:000264656000008
heuristic search,WOS:000264656000008
spam mail,WOS:000263817100110
rough set theory,WOS:000263817100110
reinforcement learning,WOS:000263817100110
homework support system,WOS:000207848000002
adaptive educational system,WOS:000207848000002
intelligent tutoring system,WOS:000207848000002
authoring tool,WOS:000207848000002
cognitive tutor,WOS:000207848000002
worked example,WOS:000207848000002
step,WOS:000207848000002
supply chain trading,WOS:000264814400006
trading agent,WOS:000264814400006
autonomous agent,WOS:000264814400006
trading agent,WOS:000264814400006
long term,WOS:000264814400006
crocodileagent,WOS:000264814400006
software engineering,WOS:000264019200007
service robot,WOS:000264019200007
object oriented method,WOS:000264019200007
modeling,WOS:000264019200007
modal logic,WOS:000270095500008
$100 challenge,WOS:000270095500008
subset relationship,WOS:000270095500008
probabilistic roadmap,WOS:000263884400005
trajectory generation,WOS:000263884400005
path,WOS:000263884400005
complexity,WOS:000263884400005
curvature,WOS:000263884400005
algorithm,WOS:000263884400005
vehicle,WOS:000263884400005
car,WOS:000263884400005
aerospace industry,WOS:000264025300002
cad,WOS:000264025300002
large scale system,WOS:000264025300002
mechanical engineering computing,WOS:000264025300002
multi agent system,WOS:000264025300002
organisational aspect,WOS:000264025300002
team,WOS:000264025300002
assistive technology,WOS:000273938800002
biosensor,WOS:000273938800002
artificial intelligence,WOS:000273938800002
elderly people,WOS:000273938800002
cognitive impairment,WOS:000273938800002
monitoring system,WOS:000273938800002
alzheimer disease,WOS:000273938800002
cost,WOS:000273938800002
rehabilitation,WOS:000273938800002
population,WOS:000273938800002
prevalence,WOS:000273938800002
terrain classification,WOS:000263004900006
obstacle avoidance,WOS:000263004900006
navigation,WOS:000263004900006
collision,WOS:000263004900006
depth,WOS:000263004900006
focus,WOS:000263004900006
excavation,WOS:000271964000002
human robot interaction,WOS:000279574600217
multirobot system,WOS:000279574600217
human factor,WOS:000279574600217
uncertainty,WOS:000279574601080
hypothesis evaluation,WOS:000279574601080
data gathering,WOS:000279574601080
bayesian reasoning,WOS:000279574601080
artificial intelligence,WOS:000279574601080
mathematical theory,WOS:000279574601080
communication,WOS:000279574601080
entropy,WOS:000279574601080
multirobot system,WOS:000279574601103
reliability,WOS:000279574601103
task allocation,WOS:000279574601103
uncertainty,WOS:000279574601136
hypothesis evaluation,WOS:000279574601136
bayesian reasoning,WOS:000279574601136
artificial intelligence,WOS:000279574601136
mathematical theory,WOS:000279574601136
communication,WOS:000279574601136
entropy,WOS:000279574601136
path planning,WOS:000279574601194
visual navigation,WOS:000279574601194
robot control,WOS:000279574601194
cognitive modeling,WOS:000279574601194
mathematical theory,WOS:000289878100016
communication,WOS:000289878100016
nanoscale,WOS:000285372900094
good approximation algorithm,WOS:000285372900135
time obstacle avoidance,WOS:000285372900135
potential function,WOS:000285372900135
robot,WOS:000285372900135
manipulator,WOS:000285372900135
environment,WOS:000285372901050
manipulator,WOS:000285372901098
value iteration,WOS:000285372901116
stiffness,WOS:000285372902083
space,WOS:000285372902175
rescue,WOS:000285372903121
linear logic,WOS:000275054800010
locomotion,WOS:000267818900008
hyper redundant mechanism,WOS:000267818900008
snake robot,WOS:000267818900008
gait design,WOS:000267818900008
motion planning,WOS:000267818900008
energetic cost,WOS:000267818900008
limbless locomotion,WOS:000267818900008
manipulator,WOS:000267818900008
kinematics,WOS:000267818900008
policy,WOS:000273499000030
causal reasoning,WOS:000273499000030
motivated skepticism,WOS:000273499000030
evidence evaluation,WOS:000273499000030
decision making,WOS:000273499000030
creative reasoning,WOS:000273499000038
collaborative learning,WOS:000273499000038
artificial intelligence analysis technique,WOS:000273499000038
shallow text processing,WOS:000273499000038
authoring tool,WOS:000273499000093
language learning,WOS:000273499000093
mini dialog,WOS:000273499000093
utterance template,WOS:000273499000093
intelligent tutoring system,WOS:000273499000144
cognitive tutor,WOS:000273499000144
conceptual instruction,WOS:000273499000144
procedural instruction,WOS:000273499000144
terrain autonomous mobility,WOS:000273611600031
logic,WOS:000271347600019
human brain activity,WOS:000271337700016
image,WOS:000271337700016
cortex,WOS:000271337700016
mind,WOS:000271337700016
stigmergy,WOS:000281245100095
distributed algorithm,WOS:000281245100095
education,WOS:000281245100095
context aware computing,WOS:000265679300098
intelligibility,WOS:000265679300098
control,WOS:000265679300098
toolkit,WOS:000265679300098
design support,WOS:000265679300098
framework,WOS:000265679300098
system,WOS:000265679300098
context awareness,WOS:000265679301097
mobile location sharing technology,WOS:000265679301097
mobile social,WOS:000265679301097
information disclosure,WOS:000265679301097
privacy,WOS:000265679301097
intelligibility,WOS:000265679301111
context aware,WOS:000265679301111
explanation,WOS:000265679301111
automation,WOS:000265679301111
issue,WOS:000265679301111
rule,WOS:000265679301111
trust,WOS:000265679301111
rigid body,WOS:000272569400024
control,WOS:000272569400024
motion planning,WOS:000272569400024
behavioural,WOS:000272569400024
constraint,WOS:000272569400024
tactic,WOS:000272569400024
physic based,WOS:000272569400024
animation,WOS:000272569400024
agent,WOS:000264180000044
selective retention,WOS:000268879900002
blind variation,WOS:000268879900002
limited visibility,WOS:000274190600049
formal verification of hybrid system,WOS:000280073000013
train control,WOS:000280073000013
theorem proving,WOS:000280073000013
parameter constraint identification,WOS:000280073000013
disturbance,WOS:000280073000013
hybrid system,WOS:000280073000013
model checking,WOS:000280073000013
human robot interaction,WOS:000273560001015
search and rescue,WOS:000273560001015
human role,WOS:000273560001015
climbing robot,WOS:000276080400128
dry elastomer adhesion,WOS:000276080400128
miniature robot,WOS:000276080400128
force transfer,WOS:000276080400128
peeling,WOS:000276080400128
climbing robot,WOS:000276080400128
adhesion,WOS:000276080400128
motor,WOS:000276080400225
blood,WOS:000276080400225
darpa urban challenge,WOS:000276080401212
environment,WOS:000276080401212
vehicle,WOS:000276080401212
motion,WOS:000276080401212
entry,WOS:000276080401212
hough transform,WOS:000276080401255
tracking,WOS:000276080401255
escherichia coli,WOS:000276080402020
adhesion,WOS:000276080402020
hydrophobicity,WOS:000276080402020
polystyrene,WOS:000276080402020
adherence,WOS:000276080402020
carpet,WOS:000276080402020
motor,WOS:000276080402020
automation,WOS:000262327200012
automotive painting,WOS:000262327200012
coverage,WOS:000262327200012
segmentation,WOS:000262327200012
trajectory planning,WOS:000262327200012
