cognitive architecture,neural network,2
cognitive architecture,intelligent agent,1
cognitive architecture,theory,2
cognitive architecture,soar,1
cognitive architecture,algorithm,1
modularity,modularity,2
modularity,robot,1
modularity,system,1
modularity,distributed robotics,2
modularity,localization,1
modularity,mapping,1
modularity,mobility,1
modularity,mobile robot,1
modularity,design,1
distributed coverage,distributed coverage,3
distributed coverage,sensor based planning,2
distributed coverage,multi robot,2
adhesion,adhesion,14
adhesion,capsule endoscopy,1
adhesion,pressure,1
adhesion,dynamic,1
adhesion,robot,2
adhesion,evolution,1
adhesion,micromanipulation,1
adhesion,lithography,1
adhesion,system,1
adhesion,locomotion,2
adhesion,legged locomotion,1
adhesion,walking,1
adhesion,skin,1
adhesion,medical robotics,1
adhesion,escherichia coli,1
adhesion,simulation,1
adhesion,composite,1
adhesion,biomimetic,1
adhesion,mem,1
adhesion,minimally invasive surgery,1
adhesion,technology,1
adhesion,friction,2
adhesion,growth,3
adhesion,microrobot,2
adhesion,rod theory,3
adhesion,motor,1
adhesion,actuator,2
adhesion,carpet,1
adhesion,curvature,2
adhesion,level,1
adhesion,driven,1
adhesion,instability,3
adhesion,design,3
adhesion,soft robotics,1
adhesion,sensor,1
adhesion,force,2
adhesion,peristaltic locomotion,2
adhesion,movement,1
adhesion,finger,1
adhesion,field,1
adhesion,touch,1
adhesion,climbing robot,3
adhesion,surface,4
adhesion,strain sensor,1
education,education,8
education,robotics,1
education,problem solving,2
education,robot,1
education,artificial life,1
education,educational technology,1
education,proof,1
education,brain activity,1
education,intelligent tutoring system,1
education,mobile robot,1
education,hidden markov model,1
education,design,1
education,cortex,1
education,distributed algorithm,1
head pose estimation,head pose estimation,2
head pose estimation,model,1
head pose estimation,object,1
head pose estimation,eye,1
head pose estimation,developmental robotics,1
head pose estimation,imitation,1
head pose estimation,movement,1
head pose estimation,selective attention,1
stress,stress,3
stress,term,1
stress,pattern,1
stress,emotion,1
stress,adjustment,1
stress,intelligence,1
stress,classification,1
stress,ubiquitous computing,1
stress,sensor,1
stress,prevalence,1
stress,united state,1
stress,child,1
fibrillar adhesive,fibrillar adhesive,3
fibrillar adhesive,micromanipulation,1
fibrillar adhesive,foot hair,1
fibrillar adhesive,dry adhesive,1
fibrillar adhesive,elastomeric stamp,1
fibrillar adhesive,alloy,1
fibrillar adhesive,elastomer adhesive,1
fibrillar adhesive,dry adhesion,1
fibrillar adhesive,deformation,1
fibrillar adhesive,mechanic,1
fibrillar adhesive,contact,2
fibrillar adhesive,gecko foot hair,1
fibrillar adhesive,soft robotics,1
fibrillar adhesive,liquid metal,1
fibrillar adhesive,climbing robot,1
fibrillar adhesive,surface,2
inquiry based/discovery learning,inquiry based/discovery learning,2
inquiry based/discovery learning,problem solving/decision making,1
inquiry based/discovery learning,curriculum,1
inquiry based/discovery learning,chemical education research,1
inquiry based/discovery learning,high school/introductory chemistry,2
inquiry based/discovery learning,chemistry,2
inquiry based/discovery learning,support,1
inquiry based/discovery learning,inquiry,2
inquiry based/discovery learning,metacognition,1
inquiry based/discovery learning,design,1
inquiry based/discovery learning,first year undergraduate/general,1
computational linguistics,computational linguistics,2
computational linguistics,language,1
computational linguistics,learning,1
computational linguistics,dialogue,1
computational linguistics,coh metrix,1
user interface design,user interface design,2
user interface design,usability assessment,2
user interface design,impact,1
user interface design,care,2
user interface design,user centered design,1
user interface design,extension,1
user interface design,information technology,1
norm,norm,4
norm,multi agent system,1
norm,system,1
norm,conflict resolution,1
norm,semantic web,1
norm,policy,1
norm,logic,1
norm,human robot interaction,1
norm,monitoring,2
superpixel,superpixel,2
superpixel,tracking,1
superpixel,representation,1
superpixel,scale,1
superpixel,remote sensing,1
superpixel,deep learning,2
motion planning,motion planning,29
motion planning,model,1
motion planning,retraction method,2
motion planning,tracking,1
motion planning,dynamic,2
motion planning,humanoid,1
motion planning,dry friction,1
motion planning,robot,3
motion planning,motion capture,1
motion planning,mobile robotics,1
motion planning,object,1
motion planning,constrained optimization,1
motion planning,motion graph,1
motion planning,roadmap,3
motion planning,system,1
motion planning,locomotion,2
motion planning,rigid body collision,1
motion planning,deception,1
motion planning,path,2
motion planning,namo,1
motion planning,constraint,1
motion planning,configuration space,3
motion planning,landmark,1
motion planning,coverage,1
motion planning,feedback control,1
motion planning,trajectory optimization,3
motion planning,dynamic programming,1
motion planning,space,2
motion planning,stereo,1
motion planning,kinematics,1
motion planning,personal robotics,1
motion planning,arm,1
motion planning,human robot collaboration,1
motion planning,sensor based exploration,2
motion planning,manipulator,2
motion planning,body,1
motion planning,energetic cost,1
motion planning,robotic manipulation,1
motion planning,vision based control,1
motion planning,exploration,3
motion planning,impact,2
motion planning,localization,1
motion planning,animation,2
motion planning,limbless locomotion,1
motion planning,uav,1
motion planning,obstacle avoidance,2
motion planning,friction,1
motion planning,sensor based planning,2
motion planning,navigation,5
motion planning,ugv,1
motion planning,generalized voronoi graph,3
motion planning,mapping,1
motion planning,goal directed action,1
motion planning,topology,1
motion planning,humanoid robot,3
motion planning,reach,1
motion planning,generation,2
motion planning,perception,1
motion planning,snake robot,1
motion planning,terrain,1
motion planning,path planning,1
motion planning,hyper redundant mechanism,1
motion planning,rough terrain,1
motion planning,contact,1
motion planning,free space,1
motion planning,mobile robot,6
motion planning,action interpretation,1
motion planning,rigid body,1
motion planning,voronoi diagram,3
motion planning,human robot interaction,2
motion planning,control,1
motion planning,environment,2
motion planning,probabilistic roadmap,2
motion planning,visibility,1
motion planning,slam,1
motion planning,motion,5
motion planning,movement,2
motion planning,movable obstacle,1
motion planning,formalism,1
motion planning,nonholonomic,1
motion planning,robot dynamic,1
motion planning,rod shaped robot,1
motion planning,mobile manipulation,1
motion planning,legibility,1
motion planning,algorithm,2
motion planning,frictional contact,1
motion planning,active sensing,1
motion planning,distance,1
motion planning,construction,3
motion planning,ladar,1
motion planning,computer vision,1
motion planning,heuristic search,3
arthroplasty,arthroplasty,2
arthroplasty,robotics,1
arthroplasty,robot,2
arthroplasty,system,2
arthroplasty,surgery,1
arthroplasty,surgical robotics,1
arthroplasty,accuracy,1
arthroplasty,navigation,1
arthroplasty,validation,1
scene understanding,scene understanding,2
scene understanding,ground robot,1
scene understanding,semantic labeling,1
scene understanding,computer vision,1
language,language,17
language,robotics,2
language,tutor,1
language,problem solving,1
language,performance,1
language,system,3
language,logic programming,1
language,hybrid system,1
language,self explanation,1
language,basal ganglion,1
language,learning,2
language,human factor,2
language,sampling function,2
language,linear logic,1
language,adult,1
language,knowledge representation,1
language,logic,2
language,software engineering,1
language,computer science education,1
language,dialogue,1
language,generation,2
language,teachable agent,1
language,experimentation,2
language,probability distribution,2
language,example,1
language,snapshot,1
language,tool,1
language,distributed computing,1
language,design,5
language,verification,3
language,abstraction,1
language,environment,1
language,framework,1
language,extension,1
language,decision procedure,1
language,specification,1
language,theory,2
language,coh metrix,1
language,probabilistic language,2
language,theorem proving,1
language,end user programming,1
language,child,1
language,time,1
robotics,robotics,54
robotics,uncertainty,2
robotics,theorem,1
robotics,dynamic,3
robotics,flow,1
robotics,dry friction,1
robotics,robot,7
robotics,micromanipulation,2
robotics,object,1
robotics,autonomous,2
robotics,wheelchair,1
robotics,performance,1
robotics,system,3
robotics,legged locomotion,1
robotics,walking,1
robotics,path,1
robotics,object affordance,1
robotics,biomechanics,1
robotics,drug,1
robotics,planar linear motor,1
robotics,coverage,1
robotics,feature,1
robotics,surgery,2
robotics,error detection,1
robotics,retinal photocoagulation,2
robotics,homotopy,1
robotics,challenge,1
robotics,learning,1
robotics,rover,1
robotics,image,1
robotics,multi robot system,1
robotics,passive joint,2
robotics,segmentation,1
robotics,agent,2
robotics,micro/nanorobot,1
robotics,genetic programming,1
robotics,manipulator,2
robotics,pattern,1
robotics,exoskeleton,1
robotics,feedback distortion,1
robotics,biped,1
robotics,exploration,3
robotics,sampling function,2
robotics,surveillance,1
robotics,sequence,1
robotics,accuracy,2
robotics,teamwork,2
robotics,communication,2
robotics,machine,1
robotics,complexity,1
robotics,nonlinear system,1
robotics,foot,1
robotics,machine learning,4
robotics,photo coagulation,2
robotics,software verification,1
robotics,robotic soccer,2
robotics,mechanical system,1
robotics,computer science education,1
robotics,imitation learning,1
robotics,recovery,1
robotics,navigation,3
robotics,morse decomposition,1
robotics,visual navigation,1
robotics,excavation,1
robotics,grasping,1
robotics,telerobotics,1
robotics,topology,2
robotics,mechanism design,1
robotics,autonomous navigation,1
robotics,mechanic,1
robotics,regolith,1
robotics,experimentation,2
robotics,therapy,1
robotics,probability distribution,2
robotics,real time,1
robotics,path planning,1
robotics,amputation,1
robotics,modular robot,1
robotics,hybrid dynamical system,1
robotics,cost,1
robotics,tool,1
robotics,anomaly detection,1
robotics,database,1
robotics,multiagent system,2
robotics,controllability,1
robotics,neural network,2
robotics,automation,2
robotics,mobile robot,1
robotics,strategy,2
robotics,parallel manipulator,1
robotics,design,5
robotics,intelligent agent,2
robotics,image segmentation,1
robotics,human robot interaction,1
robotics,autonomy,1
robotics,sensor,1
robotics,control,2
robotics,environment,2
robotics,sensor fusion,2
robotics,force,1
robotics,multi robot,1
robotics,teleoperation,1
robotics,force control,1
robotics,moment,1
robotics,imitation,1
robotics,soccer,2
robotics,motion,4
robotics,particle filter,1
robotics,probabilistic language,2
robotics,distributed system,1
robotics,peristaltic locomotion,1
robotics,learning from demonstration,1
robotics,planning,4
robotics,countermine,3
robotics,movement,1
robotics,visual servoing,2
robotics,self assembly,1
robotics,finger,1
robotics,demining,2
robotics,graph,2
robotics,energy,1
robotics,graph search,1
robotics,microsurgery,2
robotics,alignment,1
robotics,social robot,1
robotics,adaptive control,1
robotics,algorithm,2
robotics,survey,2
robotics,human in the loop,2
robotics,crotalus ceraste,1
robotics,surface,1
robotics,gait,1
robotics,object detection,1
robotics,nanoscale,1
robotics,mar,1
uncertainty,uncertainty,10
uncertainty,mathematical theory,2
uncertainty,robot,2
uncertainty,object,1
uncertainty,bayesian reasoning,2
uncertainty,memory,1
uncertainty,error detection,2
uncertainty,homotopy,2
uncertainty,state,1
uncertainty,multi robot system,1
uncertainty,robotic manipulation,1
uncertainty,exploration,3
uncertainty,localization,1
uncertainty,variability,1
uncertainty,communication,2
uncertainty,complexity,3
uncertainty,entropy,2
uncertainty,recovery,2
uncertainty,navigation,1
uncertainty,grasping,1
uncertainty,self adaptive system,1
uncertainty,topology,3
uncertainty,bayesian inference,1
uncertainty,artificial intelligence,2
uncertainty,mobile robot,1
uncertainty,strategy,4
uncertainty,verification,1
uncertainty,hypothesis evaluation,2
uncertainty,inference,1
uncertainty,judgment,1
uncertainty,motion,2
uncertainty,planning,3
uncertainty,graph,3
tactile sensing,tactile sensing,2
tactile sensing,non prehensile manipulation,1
tactile sensing,planning under uncertainty,1
tactile sensing,robot,1
tactile sensing,manipulation under uncertainty,1
tactile sensing,system,1
tactile sensing,space,1
tactile sensing,pomdp,1
tactile sensing,humanoid robot,1
tactile sensing,mechanic,1
tactile sensing,framework,1
tactile sensing,task,1
tactile sensing,motion,1
tactile sensing,particle filter,1
multi robot coordination,multi robot coordination,7
multi robot coordination,robot,1
multi robot coordination,mobile robot navigation,1
multi robot coordination,distributed sensing,1
multi robot coordination,constraint,1
multi robot coordination,architecture,1
multi robot coordination,communication,1
multi robot coordination,coalition formation,1
multi robot coordination,path planning,2
multi robot coordination,robot architecture,1
multi robot coordination,team,1
multi robot coordination,cooperation,1
multi robot coordination,scheduling,1
multi robot coordination,task allocation,1
multi robot coordination,algorithm,1
multi robot coordination,time,1
model,model,52
model,dopamine,1
model,robot navigation,1
model,computational model,1
model,tracking,1
model,problem solving,2
model,interactive behavior,1
model,mathematical theory,1
model,pressure,1
model,humanoid,1
model,multi agent system,1
model,service robot,2
model,observable markov processe,1
model,design and control,1
model,robot,4
model,complementary learning system,2
model,reward,1
model,object,1
model,mobile and distributed robotics slam,1
model,performance,3
model,game,1
model,information management,1
model,system,6
model,locomotion,1
model,ontology,1
model,legged locomotion,2
model,walking,1
model,hybrid system,1
model,trajectory generation,1
model,self explanation,1
model,memory,2
model,representation,1
model,poincare map,1
model,axiomatization,1
model,multiple robot,1
model,brain activation,1
model,parietal cortex,1
model,swarm robotics,1
model,drug,1
model,gaussian processe,1
model,amnesia,1
model,network,1
model,checking,1
model,eye,1
model,decimal,1
model,anterior cingulate cortex,1
model,management,1
model,selection,2
model,space,1
model,kinematics,2
model,learning,1
model,failure,1
model,markov decision processe,2
model,dynamical system,1
model,hippocampus,2
model,choice,1
model,distributed robot system,1
model,optimal control,1
model,learning control,1
model,manipulator,1
model,simulation,1
model,reinforcement learning,4
model,pattern,1
model,exploration,2
model,symbolic,1
model,speech recognition,2
model,symbol manipulation,1
model,localization,2
model,mem,1
model,semantic web,1
model,accuracy,1
model,deep neural network,1
model,adult,1
model,communication,1
model,complexity,1
model,principle,2
model,machine learning,1
model,obstacle avoidance,1
model,multiplication,1
model,care,1
model,error,1
model,navigation,3
model,reinforcement,2
model,excavation,1
model,multirobot system,1
model,mapping,1
model,topology,2
model,spinal cord injury,1
model,humanoid robot,3
model,motion control,2
model,microelectromechanical system,1
model,generation,2
model,perception,3
model,mechanic,3
model,avoidance,1
model,internet,1
model,regolith,1
model,regression,2
model,artificial intelligence,1
model,developmental robotics,1
model,knowledge,1
model,scale,1
model,identification,1
model,ubiquitous computing,1
model,prefrontal cortex,2
model,contact,1
model,petri net,1
model,neural network,2
model,gait regulation,1
model,mobile robot,4
model,hidden markov model,1
model,design,1
model,indoor,1
model,medial frontal cortex,1
model,differential dynamic logic,1
model,formal verification,1
model,sensor,1
model,control,2
model,environment,1
model,framework,2
model,deep maxout network,1
model,fmri,1
model,awareness,1
model,slam,2
model,older adult,1
model,imitation,2
model,theory,2
model,deep learning,1
model,inference,1
model,motion,2
model,compliant control,1
model,hard,1
model,distributed system,1
model,planning,2
model,movement,2
model,functional electrical stimulation,1
model,nonholonomic motion planning,1
model,knowledge base,1
model,selective attention,1
model,authentication,1
model,modeling,1
model,prediction error,1
model,dynamic logic,1
model,field,1
model,formalism,1
model,theorem proving,1
model,case based reasoning,1
model,horizon,1
model,social robot,1
model,climbing robot,1
model,adaptive control,1
model,invariant,1
model,algorithm,3
model,erroneous example,1
model,crotalus ceraste,1
model,automated planning,1
model,time,1
model,construction,2
model,gait,2
model,decision making,1
dopamine,dopamine,2
dopamine,reward,2
dopamine,reinforcement learning,1
dopamine,medial frontal cortex,1
dopamine,prediction error,1
robot navigation,robot navigation,3
robot navigation,mobile robotics,1
robot navigation,multiple robot,1
robot navigation,swarm robotics,1
robot navigation,distributed robot system,1
robot navigation,obstacle avoidance,1
robot navigation,imitation learning,1
robot navigation,inverse reinforcement learning,1
robot navigation,motion control,1
robot navigation,classification,1
robot navigation,generation,1
robot navigation,autonomous navigation,1
robot navigation,field robotics,1
robot navigation,mobile robot,1
robot navigation,learning from demonstration,1
robot navigation,field,2
robot navigation,vehicle,1
trading agent,trading agent,2
trading agent,long term,2
trading agent,autonomous agent,2
mental model,mental model,2
mental model,common ground,1
mental model,problem solving,1
mental model,humanoid,1
mental model,performance,1
mental model,teamwork,1
mental model,communication,1
mental model,other,1
mental model,dialogue,1
mental model,knowledge,1
mental model,collaborative design,1
mental model,human robot interaction,1
mental model,social robot,1
mental model,decision making,1
non prehensile manipulation,non prehensile manipulation,2
non prehensile manipulation,planning under uncertainty,1
non prehensile manipulation,robot,2
non prehensile manipulation,object,1
non prehensile manipulation,rearrangement,1
non prehensile manipulation,manipulation under uncertainty,2
non prehensile manipulation,space,1
non prehensile manipulation,pomdp,1
non prehensile manipulation,mechanic,2
non prehensile manipulation,pushing,1
non prehensile manipulation,framework,1
non prehensile manipulation,task,1
non prehensile manipulation,motion,2
non prehensile manipulation,particle filter,1
context awareness,context awareness,5
context awareness,privacy,1
context awareness,system,2
context awareness,ontology,1
context awareness,management,1
context awareness,architecture,1
context awareness,agent,1
context awareness,semantic web,1
context awareness,activity recognition,1
context awareness,ubiquitous computing,1
context awareness,rfid,1
context awareness,case based reasoning,1
psychology,psychology,2
psychology,technology,1
psychology,satisfaction,1
psychology,collaborative learning,1
psychology,ubiquitous computing,1
psychology,intelligent agent,1
computational model,computational model,2
computational model,complementary learning system,2
computational model,memory,2
computational model,principle,2
computational model,error,2
computational model,prefrontal cortex,2
computational model,algorithm,2
common ground,common ground,2
common ground,humanoid,2
common ground,communication,2
common ground,other,2
common ground,dialogue,2
common ground,perception,1
common ground,knowledge,2
common ground,human robot interaction,2
common ground,computer,1
common ground,social robot,2
retraction method,retraction method,2
retraction method,robot,2
retraction method,roadmap,1
retraction method,sensor based exploration,2
retraction method,exploration,1
retraction method,localization,1
retraction method,navigation,2
retraction method,generalized voronoi graph,1
retraction method,mapping,1
retraction method,mobile robot,1
retraction method,voronoi diagram,2
retraction method,construction,1
convex optimization,convex optimization,2
convex optimization,system,1
convex optimization,push recovery,1
convex optimization,humanoid robot,1
planning under uncertainty,planning under uncertainty,2
planning under uncertainty,robot,1
planning under uncertainty,manipulation under uncertainty,1
planning under uncertainty,space,1
planning under uncertainty,pomdp,2
planning under uncertainty,mechanic,1
planning under uncertainty,framework,1
planning under uncertainty,task,1
planning under uncertainty,motion,1
planning under uncertainty,particle filter,1
theorem,theorem,2
theorem,robot,1
theorem,walking,1
theorem,biped,1
theorem,variability,1
theorem,reliability,1
theorem,nonlinear system,1
theorem,mechanical system,1
theorem,family,1
theorem,experimentation,1
theorem,design,2
theorem,verification,1
theorem,specification,1
theorem,theory,1
theorem,model checking,1
theorem,theorem proving,1
flexible electronics,flexible electronics,2
flexible electronics,elastomeric stamp,1
flexible electronics,biomimetic,1
flexible electronics,microelectromechanical system,1
flexible electronics,dry adhesion,1
flexible electronics,soft robotics,1
flexible electronics,sensor,1
flexible electronics,gallium indium egain,1
tutor,tutor,2
tutor,problem solving,1
tutor,self explanation,1
tutor,tutored problem to solve,1
tutor,worked example,1
tutor,teachable agent,1
tutor,assistance dilemma,1
tutor,erroneous example,1
constraint logic programming,constraint logic programming,4
constraint logic programming,mixed integer programming,3
constraint logic programming,constraint,1
constraint logic programming,integration,2
constraint logic programming,dynamic linear relaxation,2
constraint logic programming,logic,1
constraint logic programming,design,1
constraint logic programming,inference,2
resolution,resolution,2
resolution,motivation,1
resolution,theorem proving system,1
resolution,tp,1
resolution,stroke,1
resolution,feedback distortion,1
resolution,proof,1
resolution,logic,1
resolution,rehabilitation robotics,1
resolution,therapy,1
legged robot,legged robot,8
legged robot,hexapod,1
legged robot,robot,1
legged robot,mobile robotics,1
legged robot,locomotion,2
legged robot,legged locomotion,1
legged robot,walking,2
legged robot,manipulator,1
legged robot,biomimetics,1
legged robot,biologically inspired robot,1
legged robot,tail,1
legged robot,balance,1
legged robot,motion control,1
legged robot,horizontal plane,1
legged robot,mechanism design,2
legged robot,mechanic,1
legged robot,mobility,1
legged robot,insect locomotion,1
legged robot,gait regulation,1
legged robot,mobile robot,1
legged robot,rigid body,1
legged robot,robot architecture,1
legged robot,environment,1
legged robot,motion,2
legged robot,nonholonomic motion planning,1
legged robot,climbing robot,2
legged robot,adaptive control,1
legged robot,gait,1
capsule endoscopy,capsule endoscopy,6
capsule endoscopy,tracking,1
capsule endoscopy,system,1
capsule endoscopy,medical robotics,3
capsule endoscopy,gastrointestinal tract,1
capsule endoscopy,miniature robotics,1
capsule endoscopy,position,1
capsule endoscopy,orientation,1
capsule endoscopy,localization,2
capsule endoscopy,accuracy,1
capsule endoscopy,minimally invasive surgery,1
capsule endoscopy,magnetic actuation,3
capsule endoscopy,gecko foot hair,1
capsule endoscopy,soft robotics,3
capsule endoscopy,motion,1
capsule endoscopy,fabrication,1
probabilistic model checking,probabilistic model checking,2
probabilistic model checking,system,1
probabilistic model checking,latency aware,1
probabilistic model checking,self adaptive system,1
probabilistic model checking,approximation,1
probabilistic model checking,self adaptation,1
probabilistic model checking,adaptation,1
hexapod,hexapod,2
hexapod,balance,1
hexapod,horizontal plane,1
hexapod,mechanism design,1
hexapod,insect locomotion,1
hexapod,autonomy,1
hexapod,environment,1
hexapod,climbing robot,1
motivation,motivation,2
motivation,stroke,1
motivation,feedback distortion,1
motivation,rehabilitation robotics,1
motivation,virtual environment,1
motivation,therapy,1
motivation,intelligent agent,1
default network,default network,2
default network,intraparietal sulcus,2
default network,representation,1
default network,visualization,2
default network,parietal cortex,2
default network,cognitive control,1
default network,activation,1
default network,organization,1
default network,mathematical problem solving,1
default network,architecture,1
default network,brain,1
default network,frontal cortex,1
default network,prefrontal cortex,1
default network,hidden markov model,1
default network,fmri,1
default network,number,1
tracking,tracking,21
tracking,service robot,1
tracking,robot,1
tracking,mobile robotics,1
tracking,object,1
tracking,nonlinear dimensionality reduction,1
tracking,system,4
tracking,mobile robot navigation,1
tracking,visual odometry,1
tracking,control system,1
tracking,representation,1
tracking,medical robotics,1
tracking,landmark,1
tracking,feature,1
tracking,surgery,2
tracking,robotic surgery,1
tracking,space,1
tracking,personal robotics,1
tracking,position,1
tracking,segmentation,1
tracking,micro/nanorobot,1
tracking,robotic manipulation,1
tracking,vision based control,1
tracking,orientation,1
tracking,exploration,1
tracking,localization,5
tracking,visual tracking,1
tracking,unmanned ground vehicle,1
tracking,accuracy,1
tracking,navigation,5
tracking,urban challenge,1
tracking,multirobot system,2
tracking,mapping,1
tracking,magnetic actuation,1
tracking,motion control,1
tracking,computer aided surgery,1
tracking,perception,1
tracking,detection,1
tracking,gp,1
tracking,scale,1
tracking,anomaly detection,1
tracking,neural network,1
tracking,mobile robot,2
tracking,hidden markov model,1
tracking,human robot interaction,1
tracking,environment,3
tracking,event detection,1
tracking,slam,1
tracking,pose estimation,1
tracking,deep learning,1
tracking,motion,3
tracking,semantic labeling,1
tracking,predictive control,1
tracking,gesture,1
tracking,microsurgery,1
tracking,people,1
tracking,mobile manipulation,1
tracking,ultrasound,1
tracking,algorithm,2
tracking,position estimation,1
tracking,computer vision,2
natural language processing,natural language processing,2
natural language processing,context aware computing,1
natural language processing,entropy,1
natural language processing,ubiquitous computing,1
engineering education,engineering education,2
engineering education,prototype,1
engineering education,curriculum,1
engineering education,representation,1
engineering education,acquisition,1
engineering education,analogy,1
engineering education,example,1
engineering education,information technology,1
kinematic controllability,kinematic controllability,2
kinematic controllability,robot,1
kinematic controllability,locomotion,2
kinematic controllability,nonholonomic constraint,1
kinematic controllability,generalized momentum,1
kinematic controllability,motion control,1
kinematic controllability,stokes¡¯ theorem,1
kinematic controllability,non holonomic motion planning,1
kinematic controllability,underactuated mechanical system,1
problem solving,problem solving,32
problem solving,interactive behavior,2
problem solving,lobe lesion,2
problem solving,design methodology,1
problem solving,performance,2
problem solving,problem construction,1
problem solving,ontology,1
problem solving,working memory,1
problem solving,london task,1
problem solving,intraparietal sulcus,1
problem solving,constraint,2
problem solving,memory,3
problem solving,tower of london,1
problem solving,representation,2
problem solving,visualization,1
problem solving,difficulty,1
problem solving,mathematics,1
problem solving,artificial life,1
problem solving,brain activation,1
problem solving,parietal cortex,2
problem solving,cognitive control,1
problem solving,activation,6
problem solving,memory retrieval,2
problem solving,attention,1
problem solving,cognitive ability,1
problem solving,perspective,1
problem solving,tutored problem to solve,2
problem solving,worked example,2
problem solving,anterior cingulate cortex,2
problem solving,sequential decision making,1
problem solving,term,1
problem solving,intelligent system,1
problem solving,selection,1
problem solving,goal orientation,1
problem solving,concept,1
problem solving,learning,3
problem solving,pattern recognition,1
problem solving,choice,3
problem solving,human factor,1
problem solving,frontal cortex,2
problem solving,rhesus monkey,1
problem solving,symbol manipulation,2
problem solving,acquisition,1
problem solving,selective retention,2
problem solving,teamwork,1
problem solving,adult,1
problem solving,brain activity,1
problem solving,intelligent tutoring system,6
problem solving,multiplication,2
problem solving,insight,2
problem solving,error,1
problem solving,computer science education,1
problem solving,spatial working memory,2
problem solving,online,1
problem solving,generation,1
problem solving,cognitive modeling,1
problem solving,semantics,1
problem solving,knowledge,2
problem solving,collaborative learning,4
problem solving,right hemisphere,2
problem solving,cost,1
problem solving,metacognition,2
problem solving,prefrontal cortex,2
problem solving,assistance dilemma,2
problem solving,personality,1
problem solving,strategy,1
problem solving,intention,1
problem solving,hidden markov model,3
problem solving,design,3
problem solving,collaborative design,2
problem solving,positron emission tomography,1
problem solving,team,1
problem solving,fmri,6
problem solving,awareness,1
problem solving,student,1
problem solving,cortex,3
problem solving,task,2
problem solving,hard,2
problem solving,pet,1
problem solving,planning,1
problem solving,design cognition,2
problem solving,selective attention,1
problem solving,event related fmri,1
problem solving,adaptation,1
problem solving,experience,1
problem solving,number,1
problem solving,fixation,2
problem solving,response inhibition,1
problem solving,erroneous example,2
problem solving,empirical study,1
problem solving,conceptual design,1
problem solving,tower,1
problem solving,authoring tool,1
problem solving,decision making,2
problem solving,load,1
interactive behavior,interactive behavior,2
interactive behavior,performance,1
interactive behavior,representation,1
interactive behavior,sequential decision making,1
interactive behavior,selection,1
interactive behavior,choice,2
interactive behavior,adult,1
interactive behavior,multiplication,1
interactive behavior,cognitive modeling,1
interactive behavior,cost,1
interactive behavior,decision making,1
mood,mood,2
mood,emotion,2
mood,human robot interaction,2
mood,social robot,2
mathematical theory,mathematical theory,4
mathematical theory,design and control,1
mathematical theory,mobile and distributed robotics slam,1
mathematical theory,bayesian reasoning,2
mathematical theory,exploration,1
mathematical theory,communication,4
mathematical theory,entropy,2
mathematical theory,motion control,1
mathematical theory,mechanic,1
mathematical theory,artificial intelligence,2
mathematical theory,hypothesis evaluation,2
mathematical theory,nonholonomic motion planning,1
mathematical theory,adaptive control,1
safety,safety,2
safety,model predictive control,1
safety,state,1
safety,simulation,1
safety,unmanned ground vehicle,1
safety,nonlinear system,1
safety,formal verification,1
safety,experiment,1
politeness,politeness,2
politeness,assistive robot,1
politeness,learning,1
politeness,communication,1
politeness,intelligent tutoring system,1
politeness,dialogue,1
politeness,mixed method,1
politeness,human robot interaction,1
politeness,student,1
politeness,social robot,1
artificial,artificial,2
artificial,representation,1
artificial,intelligence,1
artificial,utility,1
artificial,real time,1
artificial,guidance,1
nasa,nasa,2
nasa,space robotics,1
skill,skill,4
skill,representation,1
skill,personal robotics,1
skill,feedback,1
skill,student,1
skill,task,1
skill,computer,1
skill,learning from demonstration,1
skill,question,1
skill,cognitive tutor,1
learning and adaptive system,learning and adaptive system,2
learning and adaptive system,evolutionary algorithm,1
learning and adaptive system,genetic algorithm,1
learning and adaptive system,human robot interaction,1
learning and adaptive system,gait,1
mixed integer programming,mixed integer programming,3
mixed integer programming,constraint,1
mixed integer programming,integration,2
mixed integer programming,dynamic linear relaxation,2
mixed integer programming,inference,2
instruction,instruction,5
instruction,system,1
instruction,flexibility,1
instruction,interactive learning environment,1
instruction,self explanation,1
instruction,direct instruction,1
instruction,failure,1
instruction,choice,1
instruction,intelligent tutoring system,2
instruction,collaboration modeling,1
instruction,expertise,1
instruction,peer tutoring,1
instruction,efficiency,2
instruction,knowledge,1
instruction,strategy,1
instruction,environment,1
instruction,computer,1
instruction,assistance,2
instruction,classroom evaluation,1
instruction,cognitive tutor,2
instruction,discovery,2
instruction,explanation,1
pressure,pressure,4
pressure,motion capture,1
pressure,performance,1
pressure,skin,2
pressure,wearable robotics,1
pressure,failure,1
pressure,position,1
pressure,exoskeleton,1
pressure,orientation,1
pressure,composite,1
pressure,alloy,1
pressure,technology,1
pressure,excavation,1
pressure,mechanic,1
pressure,regolith,1
pressure,transparent,1
pressure,scale,1
pressure,reconstruction,2
pressure,design,2
pressure,soft robotics,1
pressure,strain sensor,3
dynamic,dynamic,18
dynamic,flow,1
dynamic,dry friction,1
dynamic,design and control,1
dynamic,robot,4
dynamic,model identification,1
dynamic,system,2
dynamic,locomotion,1
dynamic,rigid body collision,1
dynamic,legged locomotion,6
dynamic,walking,2
dynamic,constraint,2
dynamic,configuration space,1
