"middleware","WOS:000371990400136","de"
"ubiquitous computing","WOS:000371990400136","de"
"mobile computing","WOS:000371990400136","de"
"challenge","WOS:000371885400037","id"
"foot placement","WOS:000371885400055","id"
"human walking","WOS:000371885400055","id"
"model","WOS:000371885400055","id"
"gait","WOS:000371885400055","id"
"autonomous navigation","WOS:000371885401045","id"
"ladar data","WOS:000371885401045","id"
"terrain","WOS:000371885401045","id"
"environment","WOS:000371885401045","id"
"vegetation","WOS:000371885401045","id"
"distributed algorithm","WOS:000371885403018","de"
"modular robotic","WOS:000371885403018","de"
"center election","WOS:000371885403018","de"
"finding center","WOS:000371885403018","id"
"algorithm","WOS:000371885403018","id"
"diameter","WOS:000371885403018","id"
"median","WOS:000371885403018","id"
"uav","WOS:000371885403061","id"
"navigation","WOS:000371885403061","id"
"algorithm","WOS:000371885403085","id"
"vehicle","WOS:000371885403085","id"
"model-predictive control","WOS:000371885403095","id"
"bounded disturbance","WOS:000371885403095","id"
"nonlinear-system","WOS:000371885403095","id"
"reachability","WOS:000371885403095","id"
"walking","WOS:000371885405035","id"
"locomotion","WOS:000371885405035","id"
"wave-guide","WOS:000371885406002","id"
"soft robotics","WOS:000371885406002","id"
"integration","WOS:000371885406002","id"
"transparent","WOS:000371885406002","id"
"system","WOS:000371885406002","id"
"skin","WOS:000371885406002","id"
"robot","WOS:000371885406064","id"
"locomotion","WOS:000371885406064","id"
"human locomotion","WOS:000371885406066","id"
"humanoid robot","WOS:000371885406066","id"
"model","WOS:000371885406066","id"
"humanoid robot","WOS:000371885406078","de"
"inverse kinematics","WOS:000371885406078","de"
"optimization","WOS:000371885406078","de"
"key posture","WOS:000371885406078","de"
"motion planning","WOS:000371885406078","de"
"optimization","WOS:000371885406078","id"
"generation","WOS:000371885406078","id"
"movement","WOS:000371885406078","id"
"model","WOS:000371885406078","id"
"educational robotics","WOS:000371705200360","de"
"interdisciplinary education","WOS:000371705200360","de"
"technological fluency","WOS:000371705200360","de"
"secondary school engineering","WOS:000371705200360","de"
"human-robot collaboration","WOS:000371986600008","de"
"motion","WOS:000371986600008","de"
"intent","WOS:000371986600008","de"
"coordination","WOS:000371986600008","de"
"communication pattern","WOS:000371986600022","id"
"human-robot interaction","WOS:000371986600025","de"
"honesty","WOS:000371986600025","de"
"experimental study","WOS:000371986600025","de"
"social presence","WOS:000371986600025","de"
"monitoring","WOS:000371986600025","de"
"self","WOS:000371986600025","id"
"norm","WOS:000371986600025","id"
"human-robot interaction","WOS:000371986600043","de"
"organization","WOS:000371986600043","de"
"kitchen","WOS:000371986600043","de"
"design","WOS:000371986600043","de"
"future","WOS:000371986600043","id"
"underactuated mechanical system","WOS:000370974900097","id"
"kinematic controllability","WOS:000370974900097","id"
"nonholonomic constraint","WOS:000370974900097","id"
"locomotion","WOS:000370974900097","id"
"vehicle-routing problem","WOS:000370974901013","id"
"exact algorithm","WOS:000370974901013","id"
"rehabilitation robotics","WOS:000370974901033","de"
"human-robot interaction","WOS:000370974901033","de"
"ankle exoskeleton","WOS:000370974901033","de"
"human walking","WOS:000370974901033","id"
"metabolic cost","WOS:000370974901033","id"
"assist","WOS:000370974901033","id"
"gait","WOS:000370974901033","id"
"mas","WOS:000370974901033","id"
"contact","WOS:000370974901082","id"
"motion","WOS:000370974901082","id"
"manipulator","WOS:000370974901082","id"
"compliant","WOS:000370974901082","id"
"search","WOS:000370974902055","id"
"algorithm","WOS:000370974903014","id"
"object","WOS:000370974903014","id"
"gecko setal array","WOS:000370974903018","id"
"adhesion","WOS:000370974903018","id"
"friction","WOS:000370974903018","id"
"surface","WOS:000370974903018","id"
"driven","WOS:000370974903018","id"
"force","WOS:000370974903018","id"
"microrobot","WOS:000370974903018","id"
"locomotion","WOS:000370974903018","id"
"waalbot","WOS:000370974903018","id"
"design","WOS:000370974903018","id"
"model-predictive control","WOS:000370974903041","id"
"system","WOS:000370974903041","id"
"robot","WOS:000370974903070","id"
"differential-drive vehicle","WOS:000370974903108","id"
"stabilization","WOS:000370974903108","id"
"navigation","WOS:000370974903108","id"
"gyro","WOS:000370974903108","id"
"inertia","WOS:000370974903140","id"
"exploration","WOS:000370974903141","id"
"navigation","WOS:000370974905036","id"
"vision","WOS:000370974905036","id"
"filter","WOS:000370974905036","id"
"robot","WOS:000370974905051","id"
"robot","WOS:000370974905068","id"
"network","WOS:000370974905071","id"
"rehabilitation robotics","WOS:000370974905077","de"
"ankle exoskeleton","WOS:000370974905077","de"
"torque control","WOS:000370974905077","de"
"human-robot interaction","WOS:000370974905077","de"
"design","WOS:000370974905077","id"
"robot","WOS:000370974905100","id"
"network","WOS:000370974905109","id"
"legged locomotion","WOS:000370974905119","id"
"dynamics","WOS:000370974905119","id"
"snake","WOS:000370974905119","id"
"geometric approach","WOS:000370974906006","id"
"movable obstacle","WOS:000370974906006","id"
"motion generation","WOS:000370974906006","id"
"multiagent team","WOS:000370974906006","id"
"robot","WOS:000370974906006","id"
"manipulation","WOS:000370974906006","id"
"path","WOS:000370974906054","id"
"hybrid zero dynamics","WOS:000370259200140","id"
"system","WOS:000370259200140","id"
"design","WOS:000370259200140","id"
"mabel","WOS:000370259200140","id"
"team","WOS:000371036200009","id"
"backpropagation","WOS:000368929600063","id"
"time","WOS:000368929600063","id"
"human-robot interaction","WOS:000367711000036","de"
"dressing","WOS:000367711000036","de"
"human tracking","WOS:000367711000036","de"
"learning and adaptive system","WOS:000367711000036","de"
"soft robotics","WOS:000367291800010","de"
"molecular motor","WOS:000367291800010","de"
"tissue engineering","WOS:000367291800010","de"
"bioinspired design","WOS:000367291800010","de"
"biomimetics","WOS:000367291800010","de"
"skeletal muscle","WOS:000367291800010","de"
"cardiac muscle","WOS:000367291800010","de"
"skeletal-muscle tissue","WOS:000367291800010","id"
"vascular smooth-muscle","WOS:000367291800010","id"
"engineered cardiac tissue","WOS:000367291800010","id"
"dorsal vessel tissue","WOS:000367291800010","id"
"in-vitro","WOS:000367291800010","id"
"molecular motor","WOS:000367291800010","id"
"long-term","WOS:000367291800010","id"
"cultured cardiomyocyte","WOS:000367291800010","id"
"force generation","WOS:000367291800010","id"
"silicon microstructure","WOS:000367291800010","id"
"recursive-program","WOS:000366195600002","id"
"logic","WOS:000366195600002","id"
"language","WOS:000366195600002","id"
"abstraction","WOS:000366195600002","id"
"system","WOS:000366195600002","id"
"optimization","WOS:000366308500023","de"
"numerical method","WOS:000366308500023","de"
"computational design synthesis","WOS:000366308500023","de"
"teamwork","WOS:000366308500023","de"
"optimization","WOS:000366308500023","id"
"generation","WOS:000366308500023","id"
"teachable agent","WOS:000365041100050","de"
"personalized learning system","WOS:000365041100050","de"
"self-explanation","WOS:000365041100050","de"
"code-switching","WOS:000365041100050","de"
"language","WOS:000365041100050","id"
"tutor","WOS:000365041100050","id"
"assistance dilemma","WOS:000365041100098","de"
"classroom study","WOS:000365041100098","de"
"empirical study","WOS:000365041100098","de"
"worked example","WOS:000365041100098","de"
"erroneous example","WOS:000365041100098","de"
"tutored problems to solve","WOS:000365041100098","de"
"problem solving","WOS:000365041100098","de"
"problem solving","WOS:000365041100107","de"
"collaborative learning","WOS:000365041100107","de"
"intelligent tutoring system","WOS:000365041100107","de"
"online","WOS:000365041100107","id"
"problem solving","WOS:000365041100130","de"
"collaborative learning","WOS:000365041100130","de"
"intelligent tutoring system","WOS:000365041100130","de"
"construction","WOS:000363947500026","id"
"indoor scene recognition","WOS:000363756900032","de"
"act-r","WOS:000363756900032","de"
"k-nearest neighbor classification","WOS:000363756900032","de"
"machine learning","WOS:000363756900032","de"
"cognitive robotics","WOS:000363756900032","de"
"social network","WOS:000363756900032","de"
"embodied conversational agent","WOS:000363485400017","id"
"automated planning","WOS:000361767900005","de"
"heuristic search","WOS:000361767900005","de"
"random sampling","WOS:000361767900005","de"
"computational-complexity","WOS:000361767900005","id"
"heuristic-search","WOS:000361767900005","id"
"landmark","WOS:000361767900005","id"
"system","WOS:000361767900005","id"
"autonomy","WOS:000357636900008","de"
"stair climbing","WOS:000357636900008","de"
"hexapod","WOS:000357636900008","de"
"gait selection","WOS:000357636900008","de"
"magnetic microrobot","WOS:000351493100008","id"
"microscale hydrogel","WOS:000351493100008","id"
"fabrication","WOS:000351493100008","id"
"dimension","WOS:000351493100008","id"
"robot","WOS:000351493100008","id"
"design methodology","WOS:000348878700006","de"
"design cognition","WOS:000348878700006","de"
"collaborative design","WOS:000348878700006","de"
"problem solving","WOS:000348878700006","de"
"cognitive-ability","WOS:000348878700006","id"
"goal orientation","WOS:000348878700006","id"
"problem construction","WOS:000348878700006","id"
"personality","WOS:000348878700006","id"
"adaptation","WOS:000348878700006","id"
"difficulty","WOS:000348878700006","id"
"openness","WOS:000348878700006","id"
"term","WOS:000348878700006","id"
"hard","WOS:000348878700006","id"
"load","WOS:000348878700006","id"
"observations of daily living","WOS:000347292500004","de"
"medication adherence","WOS:000347292500004","de"
"sensor","WOS:000347292500004","de"
"smart home","WOS:000347292500004","de"
"ubiquitous computing","WOS:000347292500004","de"
"mild cognitive impairment","WOS:000347292500004","id"
"older-adult","WOS:000347292500004","id"
"model","WOS:000347292500004","id"
"assessment","WOS:000347292500004","id"
"performance","WOS:000347292500004","id"
"awareness","WOS:000347292500004","id"
"drug","WOS:000347292500004","id"
"body parts recognition","WOS:000346792900001","de"
"pose recognition","WOS:000346792900001","de"
"depth image","WOS:000346792900001","de"
"deep learning","WOS:000346792900001","de"
"superpixel","WOS:000346792900001","de"
"binary pattern","WOS:000346792900001","id"
"image retrieval","WOS:000346792900001","id"
"recognition","WOS:000346792900001","id"
"representation","WOS:000346792900001","id"
"tracking","WOS:000346792900001","id"
"scale","WOS:000346792900001","id"
"pca","WOS:000346792900001","id"
"mems microrobot","WOS:000346552500006","de"
"distributed algorithm","WOS:000346552500006","de"
"parallel algorithm","WOS:000346552500006","de"
"self-reconfiguration","WOS:000346552500006","de"
"logical topology","WOS:000346552500006","de"
"energy","WOS:000346552500006","de"
"robot","WOS:000346552500006","id"
"swarm","WOS:000346552500006","id"
"object discovery","WOS:000346170500001","de"
"sensor fusion","WOS:000346170500001","de"
"lifelong learning","WOS:000346170500001","de"
"object segmentation","WOS:000346170500001","de"
"objectness","WOS:000346170500001","de"
"framework","WOS:000346170500001","id"
"social-influence","WOS:000399133900023","id"
"coordination","WOS:000399133900023","id"
"small-size league","WOS:000410807600050","de"
"shared vision","WOS:000410807600050","de"
"omnidirectional control","WOS:000410807600050","de"
"artificial intelligence","WOS:000410807600050","de"
"wheeled robot","WOS:000410807600050","de"
"concept inventory","WOS:000346818000042","de"
"interactive learning","WOS:000346818000042","de"
"measures of knowledge","WOS:000346818000042","de"
"pre-post test","WOS:000346818000042","de"
"statics","WOS:000346818000042","de"
"web-based courseware","WOS:000346818000042","de"
"feedback","WOS:000346818000042","id"
"factor-graph","WOS:000346070400007","de"
"long-term autonomy","WOS:000346070400007","de"
"marginalization","WOS:000346070400007","de"
"mobile robotics","WOS:000346070400007","de"
"simultaneous localization and mapping (slam)","WOS:000346070400007","de"
"extended information filter","WOS:000346070400007","id"
"simultaneous localization","WOS:000346070400007","id"
"pose graph","WOS:000346070400007","id"
"alignment","WOS:000346070400007","id"
"soft sensor","WOS:000345707000003","de"
"soft robotics","WOS:000345707000003","de"
"wearable robotics","WOS:000345707000003","de"
"wearable electronics","WOS:000345707000003","de"
"motion capture","WOS:000345707000003","de"
"stretchable electronics","WOS:000345707000003","id"
"strain sensor","WOS:000345707000003","id"
"design","WOS:000345707000003","id"
"exoskeleton","WOS:000345707000003","id"
"skin","WOS:000345707000003","id"
"reconstruction","WOS:000345707000003","id"
"transparent","WOS:000345707000003","id"
"orientation","WOS:000345707000003","id"
"pressure","WOS:000345707000003","id"
"position","WOS:000345707000003","id"
"hybrid dynamical system","WOS:000345029500038","de"
"piecewise-smooth dynamical system","WOS:000345029500038","de"
"stick-slip friction","WOS:000345029500038","de"
"anchoring","WOS:000345029500038","de"
"peristaltic locomotion","WOS:000345029500038","de"
"worm-like motion","WOS:000345029500038","de"
"robotics","WOS:000345029500038","de"
"motion","WOS:000345029500038","id"
"powered actuator","WOS:000364568400007","id"
"design","WOS:000364568400007","id"
"human-robot collaboration","WOS:000343086200003","de"
"predictability","WOS:000343086200003","de"
"legibility","WOS:000343086200003","de"
"trajectory optimization","WOS:000343086200003","de"
"action interpretation","WOS:000343086200003","de"
"goal-directed action","WOS:000343086200003","id"
"origin","WOS:000343086200003","id"
"object","WOS:000343086200003","id"
"reach","WOS:000343086200003","id"
"arm","WOS:000343086200003","id"
"robotics","WOS:000343086200004","de"
"manipulation","WOS:000343086200004","de"
"learning","WOS:000343086200004","de"
"object affordance","WOS:000343086200004","de"
"segmentation","WOS:000343086200004","id"
"localization","WOS:000343086200005","id"
"range","WOS:000343086200005","id"
"multiple robot","WOS:000343086200006","de"
"trajectory planning","WOS:000343086200006","de"
"task assignment","WOS:000343086200006","de"
"micro aerial robot","WOS:000343086200006","de"
"multiple robot","WOS:000343086200006","id"
"generation","WOS:000343086200006","id"
"algorithm","WOS:000343086200006","id"
"system","WOS:000343086200006","id"
"task allocation","WOS:000343086200007","id"
"multirobot coordination","WOS:000343086200007","id"
"assignment problem","WOS:000343086200007","id"
"algorithm","WOS:000343086200007","id"
"mathematical problem solving","WOS:000343340300001","de"
"reflection","WOS:000343340300001","de"
"cognitive modeling","WOS:000343340300001","de"
"multivoxel pattern analysis","WOS:000343340300001","de"
"hidden markov model","WOS:000343340300001","de"
"prefrontal cortex","WOS:000343340300001","id"
"cognitive control","WOS:000343340300001","id"
"fusiform gyrus","WOS:000343340300001","id"
"bayes factor","WOS:000343340300001","id"
"memory","WOS:000343340300001","id"
"fmri","WOS:000343340300001","id"
"integration","WOS:000343340300001","id"
"retrieval","WOS:000343340300001","id"
"visualization","WOS:000343340300001","id"
"acquisition","WOS:000343340300001","id"
"crotalus-ceraste","WOS:000342721500045","id"
"legged locomotion","WOS:000342721500045","id"
"nerodia-fasciata","WOS:000342721500045","id"
"granular media","WOS:000342721500045","id"
"flight","WOS:000342721500045","id"
"kinematics","WOS:000342721500045","id"
"mechanics","WOS:000342721500045","id"
"model","WOS:000342721500045","id"
"aircraft landing protocol","WOS:000347166300009","id"
"formal verification","WOS:000347166300009","id"
"collision-avoidance","WOS:000347166300009","id"
"conflict-resolution","WOS:000347166300009","id"
"traffic-control","WOS:000347166300009","id"
"dynamic logic","WOS:000347166300009","id"
"program","WOS:000347166300009","id"
"prover","WOS:000347166300009","id"
"computational models of decision processe","WOS:000344733900007","de"
"table tenni","WOS:000344733900007","de"
"inverse reinforcement learning","WOS:000344733900007","de"
"computer vision","WOS:000343318600005","de"
"machine learning","WOS:000343318600005","de"
"online estimation","WOS:000343318600005","de"
"simultaneous localization and mapping (slam)","WOS:000343318600005","de"
"sparse least-squares minimization","WOS:000343318600005","de"
"simultaneous localization","WOS:000343318600005","id"
"global convergence","WOS:000343318600005","id"
"unconstrained minimization","WOS:000343318600005","id"
"bundle adjustment","WOS:000343318600005","id"
"algorithm","WOS:000343318600005","id"
"optimization","WOS:000343318600005","id"
"information","WOS:000343318600005","id"
"alignment","WOS:000343318600005","id"
"graph","WOS:000343318600005","id"
"first-year undergraduate/general","WOS:000343682000002","de"
"chemical education research","WOS:000343682000002","de"
"equilibrium","WOS:000343682000002","de"
"problem solving/decision making","WOS:000343682000002","de"
"chemistry","WOS:000343682000002","id"
"representation","WOS:000343682000002","id"
"conception","WOS:000343682000002","id"
"difference","WOS:000343682000002","id"
"biologically-inspired robot","WOS:000342795200001","de"
"human-centered and life-like robotics","WOS:000342795200001","de"
"mechanism design","WOS:000342795200001","de"
"mechanics","WOS:000342795200001","de"
"design and control","WOS:000342795200001","de"
"underactuated robot","WOS:000342795200001","de"
"parallel robot","WOS:000342795200001","de"
"search and rescue robot","WOS:000342795200001","de"
"field and service robotics","WOS:000342795200001","de"
"desmodus-rotundus","WOS:000342795200001","id"
"miniature","WOS:000342795200001","id"
"locomotion","WOS:000342795200001","id"
"program analysis","WOS:000209673300001","de"
"model checking","WOS:000209673300001","de"
"verification","WOS:000209673300001","de"
"model-based testing","WOS:000209673300001","de"
"competition","WOS:000209673300001","de"
"reactive system","WOS:000209673300001","de"
"event-condition-action system","WOS:000209673300001","de"
"benchmark generation","WOS:000209673300008","de"
"concurrency","WOS:000209673300008","de"
"interference","WOS:000209673300008","de"
"synchronization","WOS:000209673300008","de"
"ltl synthesis","WOS:000209673300008","de"
"model checking","WOS:000209673300008","de"
"property-oriented expansion","WOS:000209673300008","de"
"path condition extraction","WOS:000209673300008","de"
"theorem proving","WOS:000209673300008","de"
"sat solving","WOS:000209673300008","de"
"code motion","WOS:000209673300008","de"
"behavior","WOS:000340427100003","id"
"motion","WOS:000340427100003","id"
"scale","WOS:000340427100003","id"
"field","WOS:000340427100003","id"
"flow","WOS:000340427100003","id"
"fmri","WOS:000337988700017","de"
"hidden markov model","WOS:000337988700017","de"
"mathematical problem solving","WOS:000337988700017","de"
"multivariate pattern analysis","WOS:000337988700017","de"
"forward-backward algorithm","WOS:000337988700017","id"
"hidden markov model","WOS:000337988700017","id"
"prefrontal cortex","WOS:000337988700017","id"
"default network","WOS:000337988700017","id"
"intraparietal sulcus","WOS:000337988700017","id"
"parietal cortex","WOS:000337988700017","id"
"fmri data","WOS:000337988700017","id"
"brain","WOS:000337988700017","id"
"activation","WOS:000337988700017","id"
"visualization","WOS:000337988700017","id"
"gas-exchange unit","WOS:000340549900016","id"
"microvascular network","WOS:000340549900016","id"
"mechanical-property","WOS:000340549900016","id"
"variable stiffness","WOS:000340549900016","id"
"cellular solid","WOS:000340549900016","id"
"design","WOS:000340549900016","id"
"polymer","WOS:000340549900016","id"
"automated vehicle","WOS:000340451800011","de"
"autonomous car","WOS:000340451800011","de"
"formal verification","WOS:000340451800011","de"
"reachability analysis","WOS:000340451800011","de"
"set-based computation","WOS:000340451800011","de"
"model-predictive control","WOS:000340451800011","id"
"nonlinear-system","WOS:000340451800011","id"
"computational technique","WOS:000340451800011","id"
"dynamic environment","WOS:000340451800011","id"
"set","WOS:000340451800011","id"
"safety","WOS:000340451800011","id"
"bound","WOS:000340451800011","id"
"state","WOS:000340451800011","id"
"mpc","WOS:000340451800011","id"
"artificial muscle","WOS:000338508400003","id"
"manipulation","WOS:000336975800006","de"
"dexterous grasping","WOS:000336975800006","de"
"compliant control","WOS:000336975800006","de"
"human-inspired robotics","WOS:000336975800006","de"
"manipulation","WOS:000336975800006","id"
"configuration","WOS:000336975800006","id"
"object","WOS:000336975800006","id"
"microrobot","WOS:000339713900002","id"
"excavation","WOS:000344640600002","de"
"robotics","WOS:000344640600002","de"
"moon","WOS:000344640600002","de"
"mar","WOS:000344640600002","de"
"space exploration","WOS:000344640600002","de"
"design","WOS:000344640600002","de"
"in situ resource utilization","WOS:000344640600002","de"
"regolith","WOS:000344640600002","de"
"soil cutting blade","WOS:000344640600002","id"
"lunar","WOS:000344640600002","id"
"performance","WOS:000344640600002","id"
"traction","WOS:000344640600002","id"
"regolith","WOS:000344640600002","id"
"rover","WOS:000344640600002","id"
"force","WOS:000344640600002","id"
"tool","WOS:000344640600002","id"
"language design","WOS:000343203200007","de"
"semantics","WOS:000343203200007","de"
"linear logic","WOS:000343203200007","de"
"concurrent programming","WOS:000343203200007","de"
"graph","WOS:000343203200007","de"
"constraint handling rule","WOS:000343203200007","id"
"soft robot","WOS:000342793100003","de"
"self-assembly","WOS:000342793100003","de"
"modular robot","WOS:000342793100003","de"
"programmable matter","WOS:000342793100003","de"
"programmable matter","WOS:000342793100003","id"
"robotic system","WOS:000342793100003","id"
"dimension","WOS:000342793100003","id"
"surface","WOS:000342793100003","id"
"design","WOS:000340820600006","de"
"experimentation","WOS:000340820600006","de"
"reliability","WOS:000340820600006","de"
"theory","WOS:000340820600006","de"
"verification","WOS:000340820600006","de"
"product-line analysis","WOS:000340820600006","de"
"software product line","WOS:000340820600006","de"
"program family","WOS:000340820600006","de"
"software analysis","WOS:000340820600006","de"
"type checking","WOS:000340820600006","de"
"static analysis","WOS:000340820600006","de"
"model checking","WOS:000340820600006","de"
"theorem proving","WOS:000340820600006","de"
"model checking","WOS:000340820600006","id"
"verification","WOS:000340820600006","id"
"variability","WOS:000340820600006","id"
"family","WOS:000340820600006","id"
"specification","WOS:000340820600006","id"
"theorem","WOS:000340820600006","id"
"catastrophic forgetting","WOS:000335486000034","de"
"chaotic neural network","WOS:000335486000034","de"
"complementary learning system","WOS:000335486000034","de"
"dual-network","WOS:000335486000034","de"
"hippocampus","WOS:000335486000034","de"
"neuronal turnover","WOS:000335486000034","de"
"complementary-learning-system","WOS:000335486000034","id"
"connectionist model","WOS:000335486000034","id"
"recognition memory","WOS:000335486000034","id"
"hippocampal ca3","WOS:000335486000034","id"
"neural-network","WOS:000335486000034","id"
"biologically-inspired robot","WOS:000336967900001","de"
"water strider","WOS:000336967900001","de"
"surface tension","WOS:000336967900001","de"
"miniature robot","WOS:000336967900001","de"
"design","WOS:000336967900001","id"
"locomotion","WOS:000336967900001","id"
"adhesive","WOS:000336967900001","id"
"waalbot","WOS:000336967900001","id"
"driven","WOS:000336967900001","id"
"activity recognition","WOS:000337898500001","de"
"affective computing","WOS:000337898500001","de"
"attention","WOS:000337898500001","de"
"developmental learning","WOS:000337898500001","de"
"human behavior understanding","WOS:000337898500001","de"
"learning by demonstration","WOS:000337898500001","de"
"nonverbal communication","WOS:000337898500001","de"
"climbing robot","WOS:000337133700014","de"
"dynamic locomotion","WOS:000337133700014","de"
"legged robot","WOS:000337133700014","de"
"mechanism design","WOS:000337133700014","de"
"simplest walking model","WOS:000337133700014","id"
"legged hopping machine","WOS:000337133700014","id"
"mechanical model","WOS:000337133700014","id"
"insect locomotion","WOS:000337133700014","id"
"horizontal plane","WOS:000337133700014","id"
"stability","WOS:000337133700014","id"
"environment","WOS:000337133700014","id"
"hexapod","WOS:000337133700014","id"
"balance","WOS:000337133700014","id"
"balancing robot","WOS:000337560700005","de"
"underactuated system","WOS:000337560700005","de"
"dynamics and control","WOS:000337560700005","de"
"human-robot physical interaction","WOS:000337560700005","de"
"empirical studies in hci","WOS:000334363300002","de"
"mobile phone","WOS:000334363300002","de"
"ubiquitous computing","WOS:000334363300002","de"
"psychology","WOS:000334363300002","de"
"service quality","WOS:000334363300002","id"
"participation","WOS:000334363300002","id"
"community","WOS:000334363300002","id"
"technology","WOS:000334363300002","id"
"sense","WOS:000334363300002","id"
"satisfaction","WOS:000334363300002","id"
"microrobot","WOS:000336142500084","id"
"propulsion","WOS:000336142500084","id"
"bacteria","WOS:000336142500084","id"
"robot","WOS:000336142500084","id"
"sheet","WOS:000336142500084","id"
"ranging radio","WOS:000335548200007","de"
"multi-robot","WOS:000335548200007","de"
"active sensing","WOS:000335548200007","de"
"particle filter","WOS:000335548200007","de"
"entropy","WOS:000335548200007","de"
"mutual information","WOS:000335548200007","de"
"localization","WOS:000335548200007","de"
"robotic manipulation","WOS:000335548200009","de"
"grasping","WOS:000335548200009","de"
"post-grasp manipulation","WOS:000335548200009","de"
"robot learning","WOS:000335548200009","de"
"grasp estimation","WOS:000335548200009","de"
"data-driven model","WOS:000335548200009","de"
"state","WOS:000335548200009","id"
"uncertainty","WOS:000335548200009","id"
"strategy","WOS:000335548200009","id"
"object","WOS:000335548200009","id"
"robot","WOS:000335548200009","id"
"biped","WOS:000333530100004","de"
"lyapunov function","WOS:000333530100004","de"
"nonlinear control","WOS:000333530100004","de"
"robotics","WOS:000333530100004","de"
"stable periodic-orbit","WOS:000333530100004","id"
"to-state stability","WOS:000333530100004","id"
"mechanical system","WOS:000333530100004","id"
"nonlinear-system","WOS:000333530100004","id"
"walking","WOS:000333530100004","id"
"theorem","WOS:000333530100004","id"
"design","WOS:000333530100004","id"
"rabbit","WOS:000333530100004","id"
"robot","WOS:000333530100004","id"
"step","WOS:000333530100004","id"
"locomotion principle","WOS:000333480100019","de"
"mechanism","WOS:000333480100019","de"
"medical robotics","WOS:000333480100019","de"
"robot design","WOS:000333480100019","de"
"actuated soft capsule","WOS:000333480100019","id"
"endoscope","WOS:000333480100019","id"
"fabrication","WOS:000333480100019","id"
"design","WOS:000333480100019","id"
"neural network","WOS:000352744300009","de"
"symbolic","WOS:000352744300009","de"
"cognitive architecture","WOS:000352744300009","de"
"integrative","WOS:000352744300009","de"
"theory","WOS:000352744300009","de"
"sequencing","WOS:000352744300009","de"
"working-memory work","WOS:000352744300009","id"
"cognitive architecture","WOS:000352744300009","id"
"model","WOS:000352744300009","id"
"system","WOS:000352744300009","id"
"environment","WOS:000337126000011","id"
"complementarity","WOS:000335548500004","de"
"dynamic simulation","WOS:000335548500004","de"
"geometrically implicit time-stepper","WOS:000335548500004","de"
"multibody contact dynamics","WOS:000335548500004","de"
"concurrent distributed contact","WOS:000335548500004","id"
"rigid-body system","WOS:000335548500004","id"
"frictional contact","WOS:000335548500004","id"
"newton method","WOS:000335548500004","id"
"dry friction","WOS:000335548500004","id"
"simulation","WOS:000335548500004","id"
"dynamics","WOS:000335548500004","id"
"manipulation","WOS:000335548500004","id"
"constraint","WOS:000335548500004","id"
"surface","WOS:000335548500004","id"
"multi-agent","WOS:000332055000003","de"
"multi-robot","WOS:000332055000003","de"
"heterogeneous","WOS:000332055000003","de"
"capability","WOS:000332055000003","de"
"synergy","WOS:000332055000003","de"
"ad hoc","WOS:000332055000003","de"
"team formation","WOS:000332055000003","de"
"multiagent task allocation","WOS:000332055000003","id"
"coalition-formation","WOS:000332055000003","id"
"robocup rescue","WOS:000332055000003","id"
"methodology","WOS:000332055000003","id"
"reinforcement learning","WOS:000331845100005","de"
"sequential choice","WOS:000331845100005","de"
"temporal credit assignment","WOS:000331845100005","de"
"anterior cingulate cortex","WOS:000331845100005","id"
"reinforcement learning-model","WOS:000331845100005","id"
"orbital prefrontal cortex","WOS:000331845100005","id"
"error-related negativity","WOS:000331845100005","id"
"dopamine neurons encode","WOS:000331845100005","id"
"basal ganglia","WOS:000331845100005","id"
"human brain","WOS:000331845100005","id"
"prediction error","WOS:000331845100005","id"
"dorsolateral striatum","WOS:000331845100005","id"
"orbitofrontal cortex","WOS:000331845100005","id"
"soft robotics","WOS:000331169300008","de"
"bio-inspired robotics","WOS:000331169300008","de"
"wearable robotics","WOS:000331169300008","de"
"active orthosis","WOS:000331169300008","de"
"pneumatic artificial muscles (pams)","WOS:000331169300008","de"
"soft sensor","WOS:000331169300008","de"
"feedback control","WOS:000331169300008","de"
"artificial pneumatic muscle","WOS:000331169300008","id"
"spinal-cord-injury","WOS:000331169300008","id"
"adaptive-control","WOS:000331169300008","id"
"cerebral-palsy","WOS:000331169300008","id"
"orthosis","WOS:000331169300008","id"
"gait","WOS:000331169300008","id"
"assistance","WOS:000331169300008","id"
"neurorehabilitation","WOS:000331169300008","id"
"immobilization","WOS:000331169300008","id"
"performance","WOS:000331169300008","id"
"in-vitro","WOS:000331211500005","id"
"electrical-stimulation","WOS:000331211500005","id"
"silicon microstructure","WOS:000331211500005","id"
"micropatterned surface","WOS:000331211500005","id"
"contractile property","WOS:000331211500005","id"
"3-dimensional tissue","WOS:000331211500005","id"
"functional-evaluation","WOS:000331211500005","id"
"pulse stimulation","WOS:000331211500005","id"
"carbon nanotube","WOS:000331211500005","id"
"collagen gel","WOS:000331211500005","id"
"lithography","WOS:000364566900002","id"
"electronics","WOS:000364566900002","id"
"device","WOS:000364566900002","id"
"architecture design","WOS:000329597200031","de"
"object-oriented design","WOS:000329597200031","de"
"architecture materialization","WOS:000329597200031","de"
"software reuse","WOS:000329597200031","de"
"case based reasoning","WOS:000329597200031","de"
"retrieval","WOS:000329597200031","id"
"manipulation","WOS:000333552500005","de"
"heuristic search","WOS:000333552500005","de"
